text,topic,label,source
"Hi doctor, I m 21 years old. I masturbating for 5years twice in a week. It will cause any effect? It will affect in my future sexual intercourse? Please suggest me some tips. Night fall happening some time. How to rectify this. Want to stop masturbation or not.",general_srh,6,healthcaremagic
"True about Von Willebrand disease (VWD) causing heavy menstrual bleeding, is all except",puberty,3,medmcqa
"Understanding the potential genetic factors involved can provide important insights into the diagnosis, treatment options, and potential risks for future family planning.",contraception,0,afrimedqa
I started taking herbalife about two weeks ago and i started having a little bit of rectal bleeding just when i wipe and also from my private part. I thought i might be getting my period but its just a little blood not a lot. Is this normal? YYYY@YYYY,puberty,3,healthcaremagic
WHO defines adolescent age between,puberty,3,medmcqa
Diseases caused by Chlamydia -,sti_hiv,1,medmcqa
"Hi, I take Gianvi oral contraceptive . I never have had any spotting on that, or my previous birth control ( loestrin 24fe, I switched 3 or 4 months ago). Tonight I ve been having some light pink spotting, and I m wondering if it s maybe implantation bleeding? I took a couple pills several hours later than the normal time I take them this month (about 3 hours late), so is it possible I could have gotten pregnant?",contraception,0,healthcaremagic
"Hi there, My roommate, Shane, has been having difficulty breathing. He has a lump that hurts, near his diaphragm. His heart rate is over 200 and his doctor says my roommate had a mild stroke a couple of weeks ago. He has been experiencing arrhythmia recently also. I m really concerned. Shane spends sleepless nights trying to breathe. Shane said the doctor put him on a blood pressure med to reduce his heart rate and that the MRI of his brain showed no bleeders. Shane is seeking care; I m just worried. Thank you, Valerie",contraception,0,healthcaremagic
"I had a staff who was a Hepatitis B Carrier.As far as I know,there is no known cure for such infection,other than taking an antibody jab before being infected.Nevertheless,after few months of absence from work,she is now cleared of this virus after taking her multivitamins and some medication for her hepatitis.How is that possible??! Thanks and would appreciate if you could answer.",sti_hiv,1,healthcaremagic
i have had really bad stomach pains all week and hurts when i urinate and im over a week late on my period .. i didnt use a condom not this saturday jus gone but the one before but my boyfriend claims he didnt cum inside me? we are pretty confused? and im only 14 and not on the pill yet,contraception,0,healthcaremagic
Will I have a miscarriage?,pregnancy,2,afrimedqa
I had my period on 24th June 2011. Only I could sense my ovulation by 12th July(I had some white stuffs coming out of vagina). Is it correct that my ovulation is on 12th July? I am desperately want to be pregnant by this time. We are having sex daily for last 3 months. I took letrozole from 4thday to 8th day . till yesterday I had sex with my husband. Will I get pregnant for sure? Pls advise.,pregnancy,2,healthcaremagic
"Hi Dr Went to have some clothes of mine adjusted at the tailor, who marked with pins on my trouser. Whilst removing the trousers after measurements, with the pins still on the clothes, the pin pricked me and left 2 red marks on two spots on my upper bum but i did not bleed.its still red a day after with a slight pain from the prick, I am very worried about HIV transmission as well as hepatitis, what do you advise amd what chances are there that I could get infected? Please help",sti_hiv,1,healthcaremagic
What are the gender-specific challenges in accessing reproductive health services for adolescent girls in rural areas of Sub-Saharan Africa?,puberty,3,afrimedqa
A 20 years old girl was raped around 13th day of her cycle. The best possible emergency contraception to be offered would be :,gbv_consent,4,medmcqa
Position of fetus definition,pregnancy,2,medmcqa
im 27years sir my testis are both very small and left was too small compare to right testicle and and my penis not getting good erections even in sleeping also. and my scrotum is hanging too much and my testes are paining frequently particularly left which is too hanging of testicle. and i want to know my sexual strength and sperm count with action positions etc...,general_srh,6,healthcaremagic
Medication used in treatment of idiopathic central precocious puberty is:,puberty,3,medmcqa
Hey there I have sever back pain in the lower curve of my back side .. And pains in my stomach feels like my hips or ovaries . It hurts so bad . I got my da to pop my back a few months ago and now it hurts so so bad it feels like it s going to pop or break every time I stand up or bend over or lay on my belly,general_srh,6,healthcaremagic
Commonest malignancy of the body of the uterus is :,general_srh,6,medmcqa
A mother brought her 7 year old daughter complaining of breast development. Thelarche occurs normally at?,puberty,3,medmcqa
"Hi, I ve been using trigestrel contraceptive pills for a month now. I had an unprotected sex with my partner last night and I m a little bit scared that I might fall pregnant cause I don t know how this pills work. How effective are this pills? Do they stop the sperms from going to the egg or what? Must I just wait and see what will happen or do you suggest that I buy the morning after pills?",contraception,0,healthcaremagic
sir jab my apnay wife k saath sex karnay ki kooshish karta ho tho mera penis intercourse kay pahalay he leak ho jatha hai please solve my problem aur maine doctor treatment leya kuch bhi solve nahe huwa . aur unani treatement lay kar bhi dekha kuch faida nahi huwa . sir please help me . sir meri age 37 yrs hai aur mera 2 yrs ka beta bhi hai pahalay tho aisa problem nahe tha aba 1yr say a problem ho raha hai please & please solve my problem & give me a solution to my question .,general_srh,6,healthcaremagic
